"exp" "geneID"
"8407" 8.85573265429595 "OR1G1"
"21730" 8.85573265429595 "ENST00000576671"
"41326" 8.85573265429595 "CA11"
"43541" 8.85573265429595 "CTDSP1"
"45898" 8.85573265429595 "SLC12A5"
"49873" 8.85573265429595 "TAAR2"
"2885" 8.85521354326488 "TRIM69"
"15218" 8.85521354326488 "A_33_P3411384"
"15299" 8.85521354326488 "UHRF1BP1L"
"21349" 8.85521354326488 "BTBD19"
"37906" 8.85521354326488 "GINM1"
"51455" 8.85521354326488 "ENST00000409139"
"10189" 8.84986324613234 "XLOC_l2_007738"
"13234" 8.84986324613234 "LOC100133985"
"14779" 8.84986324613234 "ENST00000390369"
"15375" 8.84986324613234 "SLC44A2"
"24568" 8.84986324613234 "KLC2"
"29815" 8.84986324613234 "RAN"
"32769" 8.84986324613234 "ENST00000428076"
"35939" 8.84986324613234 "ENST00000438342"
"38726" 8.84986324613234 "RAD1"
"38717" 8.84986324613234 "LOC101928991"
"41950" 8.84986324613234 "CASP14"
"42124" 8.84986324613234 "BEST3"
"50511" 8.84986324613234 "lnc-YBEY-1"
"54903" 8.84986324613234 "LINGO1"
"54792" 8.84986324613234 "lnc-TRIM16-1"
"56679" 8.84986324613234 "C15orf57"
"57505" 8.84986324613234 "EHMT1"
"7083" 8.84867159182781 "ENST00000441105"
"7465" 8.84867159182781 "A_21_P0014391"
"7759" 8.84867159182781 "SF3B4"
"22425" 8.84867159182781 "lnc-ADAMTS18-1"
"23811" 8.84867159182781 "TBC1D17"
"24514" 8.84867159182781 "ZNF358"
"31011" 8.84867159182781 "CD81"
"52661" 8.84867159182781 "ABCA2"
"53859" 8.84867159182781 "DEFB105B"
"57726" 8.84867159182781 "LOC100129406"
"50700" 8.84344649990764 "LOC284930"
"961" 8.84322214394804 "STARD3"
"21608" 8.84322214394804 "KRT85"
"44472" 8.84322214394804 "SCARNA12"
"46555" 8.84322214394804 "ENST00000555776"
"28460" 8.84067700165521 "ATG9B"
"54837" 8.84067700165521 "GYLTL1B"
"4273" 8.83591151679796 "ERCC1"
"21352" 8.83591151679796 "LAGE3"
"28290" 8.83591151679796 "ENST00000542775"
"43066" 8.83591151679796 "APBA1"
"12886" 8.83557320723321 "ACAD10"
"19880" 8.83557320723321 "NPIPB15"
"21892" 8.83557320723321 "ADAMTS7"
"22888" 8.83557320723321 "LINC00574"
"24475" 8.83557320723321 "MINPP1"
"26489" 8.83557320723321 "ENST00000523870"
"26712" 8.83557320723321 "NT5DC2"
"29413" 8.83557320723321 "ERLIN2"
"36698" 8.83557320723321 "SRRM3"
"38966" 8.83557320723321 "MVD"
"39457" 8.83557320723321 "SUPT20H"
"44132" 8.83557320723321 "SEC63"
"44340" 8.83557320723321 "AGPS"
"45364" 8.83557320723321 "ENST00000416467"
"47965" 8.83557320723321 "TUBG2"
"52313" 8.83557320723321 "ENST00000423712"
"54423" 8.83557320723321 "lnc-WNT1-2"
"54584" 8.83557320723321 "MSH6"
"56080" 8.83557320723321 "LOC221946"
"2536" 8.83067764373143 "MRPL38"
"4425" 8.83067764373143 "LCE1E"
"12847" 8.83067764373143 "SMG9"
"16278" 8.83067764373143 "HS3ST4"
"29104" 8.83067764373143 "DNAI1"
"30817" 8.83067764373143 "DYRK1B"
"50845" 8.83067764373143 "AKTIP"
"56250" 8.83067764373143 "ANAPC1"
"56454" 8.83067764373143 "TMEM203"
"2787" 8.82947002975773 "XLOC_l2_009886"
"35702" 8.82947002975773 "WNK2"
"40875" 8.82947002975773 "NP186136"
"23476" 8.82663571728334 "C19orf26"
"24375" 8.82663571728334 "OR5H1"
"37593" 8.82663571728334 "MAPKAPK2"
"1680" 8.82409901383159 "XKR9"
"5311" 8.82409901383159 "A_33_P3366493"
"9204" 8.82409901383159 "SLC5A2"
"18601" 8.82409901383159 "JMY"
"25126" 8.82409901383159 "ENST00000421819"
"32781" 8.82409901383159 "MARK2"
"34524" 8.82409901383159 "ENST00000560295"
"40234" 8.82409901383159 "ENST00000390468"
"43532" 8.82409901383159 "ENST00000414394"
"43811" 8.82409901383159 "OSER1-AS1"
"45158" 8.82409901383159 "LOC101928673"
"48599" 8.82409901383159 "LOC101927071"
"49472" 8.82409901383159 "RAB40B"
"55250" 8.82409901383159 "ENST00000434913"
"56659" 8.82409901383159 "TUG1"
"77" 8.82243068934105 "NUMA1"
"2546" 8.82243068934105 "CYP4F62P"
"3535" 8.82243068934105 "PDCD2L"
"12708" 8.82243068934105 "WRB"
"21662" 8.82243068934105 "ALCAM"
"21951" 8.82243068934105 "CRHR1"
"24031" 8.82243068934105 "ENST00000521313"
"29094" 8.82243068934105 "lnc-WNT1-1"
"31415" 8.82243068934105 "SPATA6"
"40989" 8.82243068934105 "lnc-ACSS3-2"
"57147" 8.82243068934105 "ZNF419"
"10086" 8.82176503494305 "EIF2B3"
"18593" 8.8191642922438 "MPLKIP"
"28462" 8.8191642922438 "ARRB2"
"31051" 8.8191642922438 "USP32"
"41009" 8.8191642922438 "CDYL2"
"42965" 8.8191642922438 "MTAP"
"45560" 8.8191642922438 "XLOC_l2_007063"
"58093" 8.8191642922438 "PHF12"
"29468" 8.81710951256267 "ENST00000476047"
"30418" 8.81710951256267 "KRTAP19-5"
"54450" 8.81710951256267 "lnc-ZNF625-1"
"2584" 8.81306752551552 "A_33_P3414017"
"8091" 8.81306752551552 "TMEM147-AS1"
"17686" 8.81306752551552 "TMEM243"
"17929" 8.81306752551552 "SIRT2"
"20059" 8.81306752551552 "SYN2"
"28415" 8.81306752551552 "SNORA71C"
"37270" 8.81306752551552 "MEF2D"
"37099" 8.81306752551552 "CDC42"
"38488" 8.81306752551552 "TSC22D2"
"41459" 8.81306752551552 "LOC344967"
"42904" 8.81306752551552 "LOC101929897"
"44760" 8.81306752551552 "A_33_P3329740"
"46601" 8.81306752551552 "CTRC"
"51195" 8.81306752551552 "PITRM1"
"51887" 8.81306752551552 "LOC340581"
"57903" 8.81306752551552 "E4F1"
"58132" 8.81306752551552 "OR7A5"
"82" 8.81069808477801 "ENST00000455068"
"8223" 8.81069808477801 "lnc-FRMD4B-2"
"9983" 8.81069808477801 "HMGB3"
"12375" 8.81069808477801 "VGLL4"
"17086" 8.81069808477801 "SPTBN4"
"20142" 8.81069808477801 "ESPN"
"21514" 8.81069808477801 "A_33_P3409289"
"25648" 8.81069808477801 "DOPEY1"
"36838" 8.81069808477801 "POU4F3"
"48028" 8.81069808477801 "HCG14"
"54750" 8.81069808477801 "LINC01141"
"58335" 8.81069808477801 "lnc-FAM182B-5"
"5462" 8.80748165433662 "lnc-BAI3-3"
"12740" 8.80748165433662 "TCTEX1D4"
"30449" 8.80748165433662 "PAQR3"
"34111" 8.80748165433662 "MCAT"
"40190" 8.80748165433662 "lnc-GOLGA8J-3"
"42635" 8.80748165433662 "PAX6"
"52734" 8.80748165433662 "FBXO31"
"57766" 8.80748165433662 "XLOC_l2_007656"
"9918" 8.80525659322077 "BRK1"
"23011" 8.80525659322077 "LINC00908"
"32725" 8.80525659322077 "CTTN"
"2852" 8.80160466647086 "LINC00667"
"3051" 8.80160466647086 "ENST00000425501"
"15601" 8.80160466647086 "SGTB"
"19670" 8.80160466647086 "DDHD1"
"21550" 8.80160466647086 "A_33_P3304097"
"27125" 8.80160466647086 "KRT15"
"28738" 8.80160466647086 "MSH3"
"29926" 8.80160466647086 "ENST00000428814"
"32572" 8.80160466647086 "lnc-DLGAP5-2"
"33645" 8.80160466647086 "lnc-RPL24-2"
"37212" 8.80160466647086 "ARVCF"
"37459" 8.80160466647086 "CCDC171"
"42775" 8.80160466647086 "GJD4"
"45258" 8.80160466647086 "KCNMA1"
"53080" 8.80160466647086 "ENST00000547554"
"53993" 8.80160466647086 "RPL21"
"5430" 8.80064209470144 "A_21_P0000480"
"16014" 8.80064209470144 "RING1"
"20197" 8.80064209470144 "PNRC1"
"30590" 8.80064209470144 "lnc-CSRP2BP-1"
"30340" 8.80064209470144 "ENST00000449339"
"30598" 8.80064209470144 "DARS"
"50228" 8.80064209470144 "TDP1"
"50844" 8.80064209470144 "STAG3L2"
"52963" 8.80064209470144 "LINC-PINT"
"58265" 8.80064209470144 "lnc-E2F7-3"
"19885" 8.79547173469061 "WDR1"
"21354" 8.79547173469061 "lnc-RTL1-2"
"25997" 8.79547173469061 "TUBA3D"
"26317" 8.79547173469061 "ENST00000550908"
"32856" 8.79547173469061 "lnc-DENND5A-1"
"36598" 8.79547173469061 "ENST00000564390"
"52089" 8.79547173469061 "BMI1"
"56749" 8.79547173469061 "ENST00000614994"
"6270" 8.79016639384695 "lnc-NRXN3-1"
"8244" 8.79016639384695 "TAF5L"
"12832" 8.79016639384695 "TBRG4"
"13642" 8.79016639384695 "TTLL9"
"17547" 8.79016639384695 "ASIC2"
"22467" 8.79016639384695 "PRPF3"
"24353" 8.79016639384695 "LZIC"
"26028" 8.79016639384695 "CRYAA"
"49929" 8.79016639384695 "PPP1R16A"
"52056" 8.79016639384695 "TEKT3"
"55417" 8.79016639384695 "SFT2D2"
"10452" 8.78717597341039 "KCNJ13"
"11629" 8.78717597341039 "MEGF11"
"13201" 8.78717597341039 "ZDHHC7"
"14065" 8.78717597341039 "AK130324"
"14240" 8.78717597341039 "lnc-SMARCC2-3"
"23376" 8.78717597341039 "CD33"
"24373" 8.78717597341039 "ENST00000562672"
"30781" 8.78717597341039 "ENST00000415129"
"34293" 8.78717597341039 "ZNF329"
"34851" 8.78717597341039 "LOC102724940"
"35744" 8.78717597341039 "LOC100133286"
"38814" 8.78717597341039 "SOCS1"
"43242" 8.78717597341039 "UBE2DNL"
"43591" 8.78717597341039 "XLOC_l2_004706"
"43833" 8.78717597341039 "lnc-GK-3"
"44721" 8.78717597341039 "DTNBP1"
"46653" 8.78717597341039 "CATSPERD"
"47127" 8.78717597341039 "lnc-PLCL2-1"
"50199" 8.78717597341039 "PFKP"
"50319" 8.78717597341039 "ENST00000601776"
"51272" 8.78717597341039 "MED22"
"54129" 8.78717597341039 "XLOC_l2_009867"
"54676" 8.78717597341039 "RBBP9"
"56297" 8.78717597341039 "FAM114A1"
"830" 8.78491934883808 "PHKG2"
"5264" 8.78491934883808 "lnc-WASL-1"
"34245" 8.78491934883808 "TTI1"
"56841" 8.78491934883808 "ZFP64"
"58160" 8.78491934883808 "ATP6V1A"
"11992" 8.78070792934984 "RABL6"
"22559" 8.78070792934984 "lnc-TEAD4-2"
"26617" 8.78070792934984 "TBXA2R"
"29550" 8.78070792934984 "LYPLA2"
"32973" 8.78070792934984 "HSCB"
"33551" 8.78070792934984 "LRSAM1"
"48367" 8.78070792934984 "HLA-DPB1"
"24088" 8.77898863508945 "LOC100506499"
"28571" 8.77898863508945 "BRD9"
"34923" 8.77898863508945 "ENST00000594613"
"19651" 8.77648418016489 "lnc-TMEM88B-4"
"1354" 8.774565657273 "MRPL22"
"1791" 8.77283712756318 "C1S"
"3225" 8.77283712756318 "CFP"
"9523" 8.77283712756318 "NR2C2"
"14219" 8.77283712756318 "RAD54L2"
"19005" 8.77283712756318 "lnc-HLCS-1"
"19857" 8.77283712756318 "LINC01317"
"21391" 8.77283712756318 "lnc-ANKRD11-2"
"21842" 8.77283712756318 "SRGAP2B"
"23171" 8.77283712756318 "RNU11"
"31230" 8.77283712756318 "WEE1"
"32305" 8.77283712756318 "ENST00000485770"
"37025" 8.77283712756318 "ATP2B4"
"41916" 8.77283712756318 "FMR1"
"42918" 8.77283712756318 "CCPG1"
"45320" 8.77283712756318 "NELL1"
"45511" 8.77283712756318 "lnc-COX19-1"
"48914" 8.77283712756318 "ARHGEF10L"
"52643" 8.77283712756318 "LINC01564"
"53882" 8.77283712756318 "AKT3"
"54035" 8.77283712756318 "A_33_P3324781"
"57985" 8.77283712756318 "A_33_P3240158"
"9066" 8.77220874707642 "ATF3"
"9475" 8.77220874707642 "PDCD1"
"14060" 8.77220874707642 "LOC102724910"
"20926" 8.77220874707642 "PPP1R9B"
"27925" 8.77220874707642 "ENST00000413043"
"41258" 8.77220874707642 "PKN1"
"56249" 8.77220874707642 "LETM1"
"11805" 8.76768419107745 "OR11A1"
"50739" 8.76768419107745 "UTP18"
"52356" 8.76768419107745 "ENST00000518687"
"658" 8.7665015347248 "ENST00000447206"
"2543" 8.7665015347248 "YPEL4"
"38289" 8.7665015347248 "MAP4"
"46332" 8.7665015347248 "IPO11"
"50447" 8.7665015347248 "GGA1"
"4061" 8.76025682862287 "TLR3"
"11403" 8.76025682862287 "lnc-INSIG2-3"
"14214" 8.76025682862287 "ENST00000441947"
"14313" 8.76025682862287 "SPSB1"
"15766" 8.76025682862287 "THC2478738"
"23456" 8.76025682862287 "ZNF728"
"33575" 8.76025682862287 "lnc-PTPN23-1"
"35272" 8.76025682862287 "H2AFJ"
"38615" 8.76025682862287 "ZFP64"
"47526" 8.76025682862287 "ETAA1"
"52055" 8.76025682862287 "LINC01293"
"52939" 8.76025682862287 "LOC729770"
"57746" 8.76025682862287 "FAM87A"
"57957" 8.76025682862287 "ZNF493"
"5956" 8.76009838344834 "TCEA1"
"6193" 8.76009838344834 "FGFR2"
"6848" 8.76009838344834 "MOSPD3"
"9881" 8.76009838344834 "COPS3"
"9989" 8.76009838344834 "LOC102724572"
"16237" 8.76009838344834 "lnc-TUBB-7"
"31295" 8.76009838344834 "ENST00000443593"
"31853" 8.76009838344834 "STXBP2"
"32960" 8.76009838344834 "MMP25-AS1"
"33151" 8.76009838344834 "AP1S2"
"38500" 8.76009838344834 "SPCS3"
"41249" 8.76009838344834 "lnc-P4HA2-2"
"41783" 8.76009838344834 "PRDM13"
"42577" 8.76009838344834 "ENST00000458030"
"45380" 8.76009838344834 "ATF2"
"47264" 8.76009838344834 "GEMIN7"
"49062" 8.76009838344834 "LRRC48"
"49121" 8.76009838344834 "lnc-AMIGO1-1"
"51581" 8.76009838344834 "NABP1"
"53241" 8.76009838344834 "lnc-RAB2A-1"
"53974" 8.76009838344834 "PDCL"
"25727" 8.75283084432012 "GPR88"
"33346" 8.75283084432012 "XLOC_l2_012323"
"50533" 8.75283084432012 "CCDC153"
"58333" 8.75283084432012 "ENST00000457911"
"707" 8.7523928290682 "LOC100506526"
"17598" 8.7523928290682 "KCNB1"
"36429" 8.7523928290682 "ENST00000507344"
"43449" 8.7523928290682 "C1orf158"
"43840" 8.7523928290682 "CU676483"
"43972" 8.7523928290682 "SELV"
"44574" 8.7523928290682 "MTMR14"
"46742" 8.7523928290682 "ATG9A"
"47001" 8.7523928290682 "PLAGL2"
"50637" 8.7523928290682 "YLPM1"
"51905" 8.7523928290682 "TNNI3"
"16318" 8.74816512558109 "TCP1"
"16505" 8.74816512558109 "lnc-C10orf11-1"
"20008" 8.74816512558109 "A_33_P3321689"
"34961" 8.74816512558109 "DLGAP4"
"53557" 8.74816512558109 "lnc-SNX17-1"
"58038" 8.74816512558109 "lnc-TBK1-1"
"8086" 8.74536643839487 "LIN9"
"15019" 8.74536643839487 "lnc-PRL-2"
"15052" 8.74536643839487 "FAM49B"
"16943" 8.74536643839487 "PRCC"
"18867" 8.74536643839487 "lnc-FBXO15-4"
"26794" 8.74536643839487 "DOCK7"
"29996" 8.74536643839487 "SLC22A8"
"31042" 8.74536643839487 "ENST00000508923"
"32518" 8.74536643839487 "CABP5"
"34109" 8.74536643839487 "ASB1"
"35147" 8.74536643839487 "CCDC85C"
"35730" 8.74536643839487 "CUL1"
"43042" 8.74536643839487 "C19orf44"
"43114" 8.74536643839487 "KALRN"
"45717" 8.74536643839487 "ENST00000359838"
"54326" 8.74536643839487 "TRAPPC3L"
"6190" 8.74312357305298 "BRSK2"
"11004" 8.74312357305298 "GGT7"
"16928" 8.74312357305298 "FNBP1L"
"21834" 8.74312357305298 "ROBO3"
"4629" 8.73810456338982 "ADRA1A"
"4943" 8.73810456338982 "FAM92A1"
"11958" 8.73810456338982 "A_33_P3335576"
"29902" 8.73810456338982 "HCCS"
"34583" 8.73810456338982 "D2HGDH"
"40236" 8.73810456338982 "SMG1"
"41055" 8.73810456338982 "B4GALT7"
"45981" 8.73810456338982 "LOC101927204"
"55281" 8.73810456338982 "JADE2"
"57639" 8.73810456338982 "DCBLD1"
"57788" 8.73810456338982 "SYT5"
"10153" 8.73621288968862 "lnc-VMO1-1"
"13707" 8.73621288968862 "STAC2"
"25752" 8.73621288968862 "USP31"
"26056" 8.73621288968862 "PA2G4"
"36769" 8.73621288968862 "TJP3"
"38441" 8.73621288968862 "ZNF414"
"40119" 8.73621288968862 "MAN2B1"
"48389" 8.73621288968862 "FAM171A1"
"51872" 8.73621288968862 "HIF1A-AS1"
"52355" 8.73621288968862 "SLC38A3"
"53263" 8.73621288968862 "SECISBP2L"
"54157" 8.73621288968862 "lnc-LRIG1-1"
"57458" 8.73621288968862 "ENST00000449023"
"952" 8.73068466728768 "XLOC_l2_014504"
"54618" 8.73068466728768 "DUSP8"
"56868" 8.73068466728768 "C15orf40"
"57378" 8.73068466728768 "SAAL1"
"57456" 8.73068466728768 "lnc-GLB1L2-1"
"9" 8.72947127519351 "CHAC2"
"3047" 8.72947127519351 "DNAJC5"
"3119" 8.72947127519351 "HNRNPA1L2"
"10532" 8.72947127519351 "LOC101928035"
"14745" 8.72947127519351 "TRAPPC6A"
"24228" 8.72947127519351 "AK5"
"26209" 8.72947127519351 "RELL1"
"37100" 8.72947127519351 "ENST00000618777"
"39811" 8.72947127519351 "PPP6R1"
"41758" 8.72947127519351 "DDX26B"
"41859" 8.72947127519351 "SNRNP40"
"43085" 8.72947127519351 "LOC102723804"
"43402" 8.72947127519351 "ENST00000436714"
"46298" 8.72947127519351 "ENST00000457901"
"50302" 8.72947127519351 "ENST00000449242"
"51428" 8.72947127519351 "SREBF1"
"51893" 8.72947127519351 "SNX30"
"54086" 8.72947127519351 "EEF1E1"
"55716" 8.72947127519351 "OXSM"
"56630" 8.72947127519351 "DAPK1"
"6296" 8.72578439727467 "NOP16"
"7105" 8.72578439727467 "PIGU"
"19702" 8.72578439727467 "LOC101927901"
"20137" 8.72578439727467 "ZNF626"
"37661" 8.72578439727467 "FAM193A"
"55044" 8.72578439727467 "FAM178B"
"55949" 8.72578439727467 "lnc-DCTD-6"
"20154" 8.72241340472922 "LINC00673"
"36219" 8.72241340472922 "SCARF2"
"45556" 8.72241340472922 "ENST00000508241"
"54082" 8.72241340472922 "TAPBPL"
"9188" 8.72009381527618 "KRTAP5-7"
"22253" 8.72009381527618 "lnc-SLITRK6-1"
"57153" 8.72009381527618 "ENST00000453636"
"58330" 8.72009381527618 "ENST00000559915"
"3257" 8.71609701022642 "CCDC69"
"5219" 8.71609701022642 "RRAS2"
"8812" 8.71609701022642 "lnc-CDK2AP1-1"
"13021" 8.71609701022642 "KCTD6"
"19265" 8.71609701022642 "PRC1-AS1"
"21900" 8.71609701022642 "THOC3"
"22138" 8.71609701022642 "ZRANB1"
"32629" 8.71609701022642 "ENST00000624628"
"43509" 8.71609701022642 "lnc-CYP7B1-3"
"44964" 8.71609701022642 "NCR3"
"51116" 8.71609701022642 "KRTAP5-10"
"51324" 8.71609701022642 "DOT1L"
"51909" 8.71609701022642 "VILL"
"2778" 8.71454424463806 "TMEM216"
"11101" 8.71454424463806 "YBX3"
"24278" 8.71454424463806 "A_33_P3245620"
"24851" 8.71454424463806 "SPATA21"
"27072" 8.71454424463806 "TTC9C"
"30589" 8.71454424463806 "MYBPHL"
"39066" 8.71454424463806 "LSM2"
"42498" 8.71454424463806 "TNS1"
"53403" 8.71454424463806 "ASXL2"
"54749" 8.71454424463806 "PTBP1"
"15323" 8.70864486736198 "CNP"
"19607" 8.70864486736198 "C15orf48"
"23453" 8.70864486736198 "SLC2A13"
"30405" 8.70864486736198 "ENST00000565136"
"32607" 8.70864486736198 "HMGB3P1"
"42830" 8.70864486736198 "lnc-BCL11B-1"
"43865" 8.70864486736198 "BEST4"
"44712" 8.70864486736198 "LOC145845"
"51256" 8.70864486736198 "ASL"
"8383" 8.70823429120759 "PSAP"
"15146" 8.70823429120759 "GPR107"
"29664" 8.70823429120759 "RNF216"
"31090" 8.70465181380797 "DCP_22_2"
"9561" 8.70428680359703 "EPN2"
"28222" 8.70428680359703 "KRTAP10-1"
"46613" 8.70428680359703 "XLOC_l2_013458"
"58135" 8.70428680359703 "TUSC1"
"58332" 8.70428680359703 "lnc-UBE2Z-1"
"11217" 8.70065876025396 "LOC102724352"
"11671" 8.70065876025396 "WAS"
"18432" 8.70065876025396 "PCYT2"
"21254" 8.70065876025396 "E2F6"
"25324" 8.70065876025396 "PIK3R1"
"27368" 8.70065876025396 "POLRMT"
"31531" 8.70065876025396 "RSPH4A"
"36320" 8.70065876025396 "SPRR2F"
"39327" 8.70065876025396 "MANBAL"
"41335" 8.70065876025396 "CNTROB"
"45227" 8.70065876025396 "CCDC177"
"46444" 8.70065876025396 "CEACAM1"
"46631" 8.70065876025396 "LINC00649"
"46784" 8.70065876025396 "CYHR1"
"48199" 8.70065876025396 "PCDH7"
"48410" 8.70065876025396 "lnc-TRPT1-2"
"49021" 8.70065876025396 "NT5C2"
"50429" 8.70065876025396 "LRP1"
"55990" 8.70065876025396 "PRKCZ"
"57146" 8.70065876025396 "PODNL1"
"16979" 8.69702157021688 "MED1"
"17195" 8.69702157021688 "lnc-ACSBG1-1"
"21222" 8.69702157021688 "UBE2D2"
"23957" 8.69702157021688 "RNF8"
"25244" 8.69702157021688 "lnc-GPR15-1"
"36304" 8.69702157021688 "ENST00000443685"
"7802" 8.69312623429838 "CUL4B"
"13860" 8.69312623429838 "FAM110A"
"27242" 8.69312623429838 "CRIP1"
"28055" 8.69312623429838 "A_33_P3413997"
"35592" 8.69312623429838 "NPY"
"38977" 8.69312623429838 "TMEM9"
"43038" 8.69312623429838 "TTYH1"
"44662" 8.69312623429838 "LMX1B"
"52031" 8.69312623429838 "EML2"
"57997" 8.69312623429838 "FIG4"
"7454" 8.6928357348821 "lnc-BNIP3-2"
"29249" 8.6928357348821 "SP2"
"50532" 8.6928357348821 "GPATCH8"
"58240" 8.6928357348821 "QARS"
"2344" 8.68738842742462 "EIF4E2"
"12096" 8.68738842742462 "lnc-RBM34-1"
"14261" 8.68738842742462 "TCF15"
"21955" 8.68738842742462 "ENST00000556021"
"23864" 8.68738842742462 "ESPL1"
"26065" 8.68738842742462 "HLX-AS1"
"40338" 8.68738842742462 "PRPF38B"
"49628" 8.68738842742462 "lnc-PRL-7"
"54485" 8.68738842742462 "lnc-PLCD3-1"
"57447" 8.68738842742462 "KCTD4"
"3157" 8.68363404740757 "SELT"
"3521" 8.68363404740757 "RABGAP1L"
"7600" 8.68363404740757 "SRSF6"
"8756" 8.68363404740757 "C21orf2"
"11073" 8.68363404740757 "PRDM5"
"19459" 8.68363404740757 "NDUFV2"
"21389" 8.68363404740757 "LOC574538"
"23069" 8.68363404740757 "AF132973"
"23395" 8.68363404740757 "MIR99AHG"
"24953" 8.68363404740757 "SEPT9"
"25570" 8.68363404740757 "LINC00969"
"32697" 8.68363404740757 "A_33_P3326817"
"36266" 8.68363404740757 "ENST00000502275"
"37508" 8.68363404740757 "AKR7A2P1"
"39614" 8.68363404740757 "LINC01210"
"41702" 8.68363404740757 "AGPAT6"
"42197" 8.68363404740757 "PALM3"
"42220" 8.68363404740757 "TMEM87B"
"42717" 8.68363404740757 "USP32"
"44675" 8.68363404740757 "DNLZ"
"44779" 8.68363404740757 "lnc-GADL1-1"
"45585" 8.68363404740757 "A_33_P3308153"
"46257" 8.68363404740757 "NPPA"
"47362" 8.68363404740757 "ATP1A3"
"47976" 8.68363404740757 "lnc-BRD3-1"
"52335" 8.68363404740757 "HYAL4"
"54422" 8.68363404740757 "ENST00000559246"
"56048" 8.68363404740757 "SCYL1"
"201" 8.68204592657063 "LINC01121"
"5912" 8.68204592657063 "ENST00000624522"
"19634" 8.68204592657063 "TAF2"
"31244" 8.68204592657063 "ASPSCR1"
"1188" 8.67500373538764 "AKR1B15"
"4519" 8.67500373538764 "B3GNT7"
"5364" 8.67500373538764 "MATN2"
"5587" 8.67500373538764 "KLF6"
"7819" 8.67500373538764 "SLC39A6"
"8386" 8.67500373538764 "THC2521288"
"17430" 8.67500373538764 "GATSL3"
"23941" 8.67500373538764 "lnc-C2orf42-3"
"29998" 8.67500373538764 "UHMK1"
"42374" 8.67500373538764 "BC018676"
"51176" 8.67500373538764 "ENST00000518886"
"53261" 8.67500373538764 "A_33_P3338403"
"54748" 8.67500373538764 "ENST00000442020"
"57446" 8.67500373538764 "KRTAP4-1"
"1444" 8.67458347140622 "ZNF608"
"4176" 8.67458347140622 "LOC102724511"
"40138" 8.67458347140622 "lnc-RASA1-4"
"41841" 8.67458347140622 "WDR55"
"45580" 8.67458347140622 "TET1"
"49566" 8.67458347140622 "SMARCE1"
"57711" 8.67458347140622 "NPPC"
"1220" 8.66750466981264 "lnc-KANSL3-1"
"2692" 8.66750466981264 "LINC01475"
"7157" 8.66750466981264 "TLE1"
"8318" 8.66750466981264 "LINC01060"
"55349" 8.66750466981264 "ENST00000422916"
"2138" 8.66492577101397 "PRB1"
"5789" 8.66492577101397 "NP366222"
"7795" 8.66492577101397 "DUSP4"
"7667" 8.66492577101397 "CS"
"8757" 8.66492577101397 "GMDS"
"15682" 8.66492577101397 "SLC6A1"
"17102" 8.66492577101397 "MNT"
"22804" 8.66492577101397 "MKNK2"
"26032" 8.66492577101397 "lnc-C10orf103-2"
"28076" 8.66492577101397 "PTRHD1"
"28412" 8.66492577101397 "ENST00000422792"
"28645" 8.66492577101397 "TBL1Y"
"33297" 8.66492577101397 "lnc-MAP6-3"
"37988" 8.66492577101397 "STX4"
"39197" 8.66492577101397 "RNF167"
"39589" 8.66492577101397 "ATP13A3"
"39735" 8.66492577101397 "EVA1A"
"40528" 8.66492577101397 "ZC3H3"
"41750" 8.66492577101397 "ENST00000557232"
"45285" 8.66492577101397 "lnc-STX18-1"
"45577" 8.66492577101397 "lnc-INTS6-2"
"45887" 8.66492577101397 "ENST00000421114"
"47266" 8.66492577101397 "NUDT21"
"47685" 8.66492577101397 "NBEAL2"
"50365" 8.66492577101397 "LUZP6"
"50770" 8.66492577101397 "ANKHD1"
"55018" 8.66492577101397 "LINC01201"
"1582" 8.66043341110359 "SNHG11"
"4116" 8.66043341110359 "PPP1R21"
"6436" 8.66043341110359 "DGAT1"
"21202" 8.66043341110359 "SEPT8"
"22250" 8.66043341110359 "ENST00000442716"
"22694" 8.66043341110359 "EMP1"
"24415" 8.66043341110359 "ZNF644"
"26898" 8.66043341110359 "ZNF205"
"27006" 8.66043341110359 "VPRBP"
"41504" 8.66043341110359 "CAP1"
"43075" 8.66043341110359 "TMEM165"
"48727" 8.66043341110359 "CD34"
"50227" 8.66043341110359 "THAP6"
"49947" 8.66043341110359 "AMPD2"
"52044" 8.66043341110359 "XLOC_l2_007147"
"52660" 8.66043341110359 "VWA5B1"
"52897" 8.66043341110359 "LINC01105"
"726" 8.65545856722844 "LINC01038"
"15465" 8.65545856722844 "GDAP1L1"
"16012" 8.65545856722844 "MYBL1"
"18902" 8.65545856722844 "TMEM8C"
"22673" 8.65545856722844 "FMNL2"
"30929" 8.65545856722844 "OR1J4"
"37340" 8.65545856722844 "ENST00000548294"
"43567" 8.65545856722844 "BTBD1"
"44474" 8.65545856722844 "lnc-ATMIN-2"
"46747" 8.65545856722844 "SLC35A3"
"49682" 8.65545856722844 "SEC22B"
"49890" 8.65545856722844 "ACP1"
"50822" 8.65545856722844 "lnc-OXNAD1-1"
"52214" 8.65545856722844 "ENST00000438002"
"58003" 8.65545856722844 "A_33_P3212704"
"1340" 8.65539104465527 "INHBA"
"2721" 8.65443596261457 "PQBP1"
"28534" 8.65443596261457 "ASB13"
"28856" 8.65443596261457 "ZNF148"
"1404" 8.64755718520387 "CCRN4L"
